file,combo,benchmark,pair_key,idx,outcome,question_preview,gt_answer,guided_final_answer,baseline_final_answer,guided_correct,baseline_correct,guided_confidence,baseline_confidence,vote_consistency,wasted_votes,refiner_used,refiner_correct,plan_present,step_count,correct_vote_present,guided_strategy,baseline_strategy
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:344|gt:C,344,guided_only_wrong,Passage: Polynesian Cultural Center The Polynesian Cultural Center (P.C.C.) offers the best value for your vacation dollar. There is so much to see and do for the entire family. They offer a unique and authentic view not,C,D,C,False,True,0.6,0.5,0.0,2.0,False,False,True,2,False,majority,refiner_tiebreak
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:345|gt:C,345,both_correct,"Passage: Eva Mozes Kor has good reasons to look down upon Oskar Groning. When she and her twin sister, Miriam, arrived in the Auschwitz death camp, they were met by Josef Mengele and became part of the cruel scientist's ",C,C,C,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:346|gt:A,346,both_wrong,"Passage: A growing number of workers at Google Inc., Facebook Inc. and other employers are trading in their sit-down desks for standing ones, saying they feel more comfortable and energized. They also are _ by medical re",A,C,C,False,False,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:347|gt:B,347,baseline_only_wrong,"Passage: It was an extremely hot day. My younger brother Walt and I had decided to go swimming in a deep swimming hole across Mr. Blickez's farm and through some woods, because it would be the only way to cool ourselves ",B,B,C,True,False,1.0,1.0,1.0,0.0,False,False,True,3,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:348|gt:C,348,guided_only_wrong,"Passage: Almost 70 percent of Chinese middle school students have serious problems with their parents, the Beijing Morning Post quoted a survey as saying. The survey showed 6.62 percent of the surveyed students are afrai",C,D,C,False,True,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:349|gt:D,349,baseline_only_wrong,"Passage: I have a painfully vivid memory of my first homecoming from college, in December 1983. After three whole months away, I was back home with my brand new opinions, attitudes and tastes. How could they watch such t",D,D,C,True,False,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:34|gt:B,34,both_wrong,"Passage: Americans have contributed   to many art forms, and jazz, a type of music, is one of the art forms started in the United States. Black Americans, who sang and played the music of their homeland, created jazz. Ja",B,C,C,False,False,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:350|gt:C,350,guided_only_wrong,"Passage: Without any previous notice, a documentary dominated headlines and social websites over the weekend. Under the Dome, a 103-minute documentary self-funded by former CCTV news anchor Chai Jing was released on vide",C,A,C,False,True,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:351|gt:B,351,guided_only_wrong,"Passage: Although most weddings follow long-held traditions, there's still room for American individualism. For example, the usual place for a wedding is in a church. But some people get married outdoors in a scenic spot",B,D,B,False,True,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:352|gt:D,352,guided_only_wrong,"Passage: On the morning of November 18, 1755, an earthquake shock Boston. John Winthrop, a professor at Harvard College, felt the quake and awoke. ""I rose"", Winthrop wrote, ""and lighted a candle, looked at my watch, and ",D,A,D,False,True,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:353|gt:D,353,both_correct,"Passage: When people who are nature lovers worldwide wish all humans to realize the importance of their natural surroundings, many Australians are turning caring for the environment into a way of life. Julie, an Australi",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:354|gt:B,354,guided_only_wrong,"Passage: Being able to experience a different environment and custom will give us a new perspective on everything we thought we knew and understood. Maybe, going abroad is an opportunity to look again at not only the cou",B,,B,False,True,1.0,0.8,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:355|gt:A,355,both_wrong,"Passage: A number of times Rosemary edged closer to Gordon , meaning to take his arm, but he edged away from her. She thought that she had offended him deeply, and that he was disappointed because she had pushed him away",A,C,B,False,False,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:356|gt:A,356,both_correct,"Passage: Going on a road trip? The St. Louis Arch, Statue of Liberty, and Golden Gate Bridge are common great tourist sites. If you prefer offbeat places, check out the following roadside attractions. World's Largest Bal",A,A,A,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:357|gt:A,357,both_correct,"Passage: Discover Artistic Talents across the Country Redtory, Guangzhou Redtory, established in 2009, is a spacious art district often referred to as Guangzhou's 798. Made up of more than 30 old halls, mostly buildings ",A,A,A,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:358|gt:D,358,baseline_only_wrong,"Passage: Take That Tiger Mom In the ongoing battle between Tiger Moms, French Mamas, and everyone else who wants to know what is the best way to raise their kids, a new study adds evidence that the extreme Tiger-style ma",D,D,C,True,False,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:359|gt:D,359,both_correct,"Passage: We might not be alone in the universe. Actually, it may be confirmed as a very crowded place by new computer models developed to help identify habitable planets. Estimates of places where life can exist have bee",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:35|gt:B,35,both_correct,"Passage: In the past ten years, America's National Basketball Association (NBA) has grown increasingly dependent on the rest of the world to supply players. When Michael Jordan and Larry Bird won gold in Barcelona in 199",B,B,B,True,True,0.6,1.0,0.6,2.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:360|gt:C,360,both_correct,"Passage: Davey wanted to play baseball. But fifty years ago, in his small town, he couldn't find enough players for two full teams or an empty lot big enough for a field. And when he played ball in his back yard, he just",C,C,C,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:361|gt:B,361,both_correct,"Passage: Worn by the rich and famous around the world and now a $799.04 million-a-year enterprise , Ugg boots have come a long way since their 1973 creation--designed to keep surfers' feet warm in cold Australian conditi",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:362|gt:A,362,baseline_only_wrong,"Passage: A single letter written by Albert Einstein was sold for more than $400, 000. But could an e-mail printout or an electronic file reach similar heights? That's the question facing those who deal in the literary ar",A,A,B,True,False,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:363|gt:B,363,guided_only_wrong,"Passage: When looking for love, people may go to some extreme lengths. They might go on blind dates set up by family and friends. They might write personal ad to place in newspapers. Or they might use a computer to help ",B,D,B,False,True,1.0,0.8,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:364|gt:B,364,both_correct,"Passage: For 52 years my father got up at 5:30 am every morning, went to work, and returned home at 5:30 pm. I never saw my father stayed home from work ill, nor did I ever see my father lay down to take a nap. He had no",B,B,B,True,True,0.6,1.0,0.6,2.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:365|gt:B,365,guided_only_wrong,"Passage: Reading can be a social activity. Think of the people who belong to book groups. They choose books to read and then meet m discuss them. Now, the website BookCrossing.com rums the page on the traditional idea of",B,D,B,False,True,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:366|gt:C,366,both_correct,"Passage: Every child has written their names on the beach at some point. But whereas most people's ""handwriting"" is washed away, one super-rich Arab sheikh  has ensure that his graffiti  will last a little longer. Hamad ",C,C,C,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:367|gt:D,367,both_correct,"Passage: ""It was cool,because I got a chance to be in a studio and see how a record is made,""says 14-year-old Javon Martin,who joined the music clubhouse 3 years ago.""It has impacted my life in a big way. People are actu",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:368|gt:C,368,baseline_only_wrong,"Passage: The vast jungles of the Amazon rainforest are home to tribes mostly isolated from the outside world,whose way of life,largely unchanged for hundreds of years,is now increasingly threatened by modern civilization",C,C,B,True,False,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:369|gt:B,369,both_correct,"Passage: Summer school is something a kid will never forget.For some, it's a way to advance past their classmates.For most, summer school is' a requirement in order to graduate with their classmates I can remember being ",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:36|gt:C,36,both_wrong,"Passage: Very soon the Rabbit noticed Alice, as she went hunting about, and called out to her, ""What are you doing out here? Run home this moment, and fetch me a pair of gloves and a fan! Quick, now!"" Alice was so much f",C,D,B,False,False,0.6,1.0,0.4,2.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:370|gt:D,370,both_correct,"Passage: Earthquakes are something that people fear. There are some places that have few or no earthquakes. Most places in the world, however, have them regularly  . Countries that have a lot of earthquakes are usually q",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:371|gt:C,371,both_correct,"Passage: Nothing is more frustrating than not being able to sleep, tossing and turning  . Your mind is racing, going over everything that happened that day. Night noises keep you awake. What can you do? Here are some thi",C,C,C,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:372|gt:C,372,baseline_only_wrong,"Passage: Monkeys are very similar to us in many ways. We enjoy watching them because they often act like us. In fact, scientists say monkeys and humans share a common ancestor. Monkeys make us smile, too, because they ar",C,C,D,True,False,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:373|gt:D,373,baseline_only_wrong,Passage: Struggling in the US? Move to China! I graduated from the university with a degree of civil engineering. It is a good field but my heart was not in it. I wanted to be an actor or work in the entertainment indust,D,D,C,True,False,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:374|gt:C,374,both_correct,"Passage: We've all heard the phrase ""love is patient"", but one couple in prefix = st1 /Michigan, took this phrase to a whole new level. On Monday, February 13, Willard Mason sat down to talk about his relationship with t",C,C,C,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:375|gt:B,375,both_correct,"Passage: Chinese New Year celebrations, also known as the Spring Festival start on the 23rd day of the 12th lunar month of the Chinese calendar, and end on the 15th day of the first lunar month in the following year in t",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:376|gt:B,376,guided_only_wrong,"Passage: It is a reply to a letter written by Zhai Mingjun, a 16-year-old girl in the class. The two astronauts thank the student for her concerns and wish the class luck in their future studies.     ""I' m so happy that ",B,D,B,False,True,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:377|gt:B,377,both_wrong,"Passage: Ask a teacher to name the most annoying invention of recent years and they will often mention the mobile phone. Disturbed by the problems they create, many head teachers have ordered that pupils should keep thei",B,D,C,False,False,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:378|gt:C,378,both_wrong,Passage: What is the color1 of the universe? Astronomers had not answered this question until two months ago. That is when two American astronomers reported on their study of all the light in the universe. They said that,C,A,B,False,False,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:379|gt:B,379,both_wrong,"Passage: Every fall, many Jewish people around the world celebrate the holiday of Sukkot  . They build huts   in their backyards, and if it is warm and dry outside, they live in those huts for seven days and nights. Livi",B,,A,False,False,1.0,1.0,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:37|gt:B,37,baseline_only_wrong,"Passage: In the 1960s, people asked about your astrological sign . In the 1990s, they wanted to know your website. These days, having a web address is almost as important as a street address. Your website is an electroni",B,B,A,True,False,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:380|gt:C,380,both_correct,"Passage: Do you love Beats headphones, True Religion jeans, and UGG shoes? These are some of the most popular brands   around. They are also expensive. But some experts say they are not much better than cheaper brands. F",C,C,C,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:381|gt:D,381,baseline_only_wrong,"Passage: WILD WEATHERMAN Name: Sam Champion Hot job: TV Weatherman Where: ABC-TV, New York City When you were a child, did you plan to forecast wind, rain, and snow on TV? I wanted to be a foreign journalist. I took cour",D,D,B,True,False,1.0,0.8,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:382|gt:A,382,both_wrong,"Passage: A weather system known as a polar vortex brought dangerously cold weather to large parts of the United States this week. A polar vortex is a cold, thick low pressure system. The air turns counter-clockwise when ",A,D,D,False,False,1.0,0.6,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:383|gt:A,383,both_correct,"Passage: No matter where you travel in Asia, you'll find yourself faced with a new culture. You can start your Asian exploration by visiting some of these attractive  cities first. Beijing, China                         ",A,A,A,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:384|gt:B,384,both_correct,"Passage: Star Wars Millennium Falcon This is a gift that, if we're being honest, many dads want to own for themselves. This huge ship is the greatest Star Wars toy. It lights up and makes some noises. Every boy from 3 to",B,B,B,True,True,0.8,1.0,0.8,1.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:385|gt:B,385,both_correct,"Passage: May 28 (Reuters Life!) - A Japanese university is giving away Apple Inc's (AAPL.O) trendy iPhone to students for free, but with a catch: the device will be used to check their attendance. The project, which is b",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:386|gt:D,386,guided_only_wrong,Passage: There is no doubt about it.The best way to learn new words is to do it unconsciously.I don't mean while you're unconscious.I mean while you are unconscious of the fact that it is sinking in. That is how I learnt,D,C,D,False,True,1.0,0.8,0.0,0.0,False,False,True,2,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:387|gt:D,387,both_correct,Passage: When you sleep somewhere else--like at summer camp or a friend's house--you know you're in for a fun time. It can be exciting to get away from the same old bed in the same old room in the same old house. But fun,D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:388|gt:B,388,both_correct,"Passage: Water is very important to living things. Without water there can be no life on the earth. All animals and plants need water. Man also needs water. We need water to drink, to cook our food and to clean ourselves",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:389|gt:D,389,both_correct,Passage: Healthy relationships are fun and make you feel good about yourself. The relationships that you make in your teenage years will be a special pan of your life. They will teach you some of the most important lesso,D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:38|gt:C,38,both_correct,Passage: Do you feel embarrassed when your mum tries to use slang  or when she calls you by your childhood nickname in front of your friends? And how about searching for the nearest exit when your father dances with joy ,C,C,C,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:390|gt:C,390,both_correct,"Passage: Teresa was born in Yugoslavia on August 27,1910. Her parents were Albanians  and member of the Roman Catholic Church. When she was seven years old, her father was murdered. She decided not to be filled with hate",C,C,C,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:391|gt:A,391,both_wrong,Passage: Willie Stewart still remembers his first day of kayaking through the grand Canyon. He was getting bounced around in the roughest white water he had ever seen. There was nothing the river threw at him.    There h,A,D,C,False,False,1.0,1.0,0.0,0.0,False,False,True,3,False,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:392|gt:D,392,both_correct,"Passage: Unemployment in Europe has recently hit record highs. Although Denmark has been protected from economic problems thanks to its low public debt, qualified   professionals are still finding it tough to get a job. ",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:393|gt:D,393,both_correct,"Passage: Skin - diving  is a new sport today. This sport takes you into a wonderful new world. It is like a visit to the moon. When you are under water, it is easy for you to climb big rocks because you are no longer hea",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:394|gt:B,394,both_correct,"Passage: In many countries today, laws protect wildlife. In India the need for such protection was realized centuries ago.   About 300 B.C. an Indian writer described forests that were somewhat like national parks today.",B,B,B,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:395|gt:D,395,both_correct,"Passage: The Opening of the Book Nook Saturday, October 4, 10 AM to 10 PM You will not want to miss the opening of your new neighborhood bookstore! Located at 2289 Main Street, the Book Nook is within walking distance of",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
week05_Adnan/results/RACe_700_ft_asdiv/results_RACE_QWEN2.5-1.5B_700.jsonl,Qwen/Qwen2.5-3B-Instruct -> Qwen/Qwen2.5-1.5B-Instruct,RACE,RACE|idx:396|gt:D,396,both_correct,"Passage: Scholarship Application Tips in 2014 for college students *Before you apply 1. Work hard to get good grades. Don't sweat about one bad grade, but always strive to do your best. 2. Get involved, and stay involved",D,D,D,True,True,1.0,1.0,1.0,0.0,False,False,True,2,True,majority,majority
